node_id,lat,lon
6438699185,-7.2712256,107.1160166
6438699386,-7.289247,107.1060549
6438699405,-7.2728233,107.114764
6438931403,-7.3692137,107.114794
6438968250,-7.3695714,107.1155302
6439070222,-7.3908656,107.0988587
6439070241,-7.3938513,107.0975104
6439133504,-7.3844662,107.1021147
6439133582,-7.3913533,107.0990276
6439134201,-7.3838672,107.1029156
6439188016,-7.401817,107.09678
6439188018,-7.3980562,107.0944275
6439188033,-7.3892566,107.0999129
6439188053,-7.3874233,107.0999717
6442002804,-7.3083019,107.1271354
6442002807,-7.3066242,107.1267807
6442002808,-7.3064122,107.127213
6442512084,-7.2704048,107.1679062
6442512103,-7.2705057,107.1662604
6442512179,-7.2804977,107.1797355
6442564267,-7.2494058,107.1457287
6442564291,-7.2494105,107.1456094
6442564311,-7.2644462,107.1464221
6442564330,-7.2624267,107.1498446
6442564348,-7.2665016,107.1589078
6442564369,-7.264248,107.1560673
6442564378,-7.2640497,107.15342
6442564384,-7.2637577,107.1541555
6442564385,-7.2636666,107.1539484
6442564398,-7.2644023,107.1555135
6442564431,-7.2661184,107.1578335
6442564444,-7.2659561,107.1587133
6442564643,-7.2561634,107.1609771
6442564679,-7.2629722,107.1529872
6442564807,-7.2613718,107.1537673
6442564848,-7.2482251,107.1576083
6442564858,-7.2488224,107.1573843
6442564884,-7.2515244,107.1565059
6442564890,-7.2515803,107.1569015
6442564965,-7.2495687,107.1594147
6442564977,-7.2488956,107.1606633
6442565015,-7.2489688,107.1611662
6442565024,-7.2502389,107.1610962
6442565054,-7.2625917,107.1509309
6442565070,-7.2639194,107.1513372
6442565100,-7.265146,107.1473783
6442565176,-7.258469,107.1530458
6442565278,-7.2502592,107.1609114
6442768050,-7.3971797,107.0943891
6442957796,-7.258047,107.3700275
6442957926,-7.2576674,107.3708615
6442957929,-7.2574484,107.3703592
6442957940,-7.2572499,107.3692021
6443188347,-7.2753176,107.1427249
6443188350,-7.2757841,107.1428107
6443188351,-7.2769073,107.1407104
6443188355,-7.2735423,107.13998
6443188358,-7.2736774,107.1405189
6443188359,-7.2725891,107.1437298
6443242648,-7.4493676,107.1171229
6443242649,-7.4494123,107.1177288
6443242650,-7.4473477,107.1170452
6443242654,-7.4481873,107.1169169
6443244427,-7.4366742,107.1183968
6443244438,-7.4368147,107.1180312
6443244447,-7.4382747,107.1182805
6443244452,-7.4374452,107.1180002
6443244457,-7.4370281,107.1170233
6443244465,-7.4366098,107.1170843
6443244570,-7.4448902,107.1120751
6443244584,-7.4483816,107.1156298
6443244652,-7.4431987,107.1108131
6443244653,-7.4418729,107.1105529
6443244723,-7.4378844,107.1104323
6443244794,-7.4399189,107.1112736
6443244846,-7.4478999,107.1164426
6443320698,-7.4184184,107.1590862
6443320699,-7.4211327,107.1605908
6443320709,-7.4202346,107.1580956
6443320714,-7.4198613,107.1580294
6443345996,-7.4138582,107.1607733
6443345999,-7.4137918,107.1615632
6443347710,-7.4096977,107.1599116
6443365216,-7.4096904,107.1481737
6443365217,-7.4104179,107.1480904
6443365501,-7.4187881,107.1433738
6443365579,-7.406989,107.1483892
6443679135,-7.3059495,107.1595757
6443679143,-7.3066666,107.1602003
6443681216,-7.2642388,107.2120984
6444422055,-7.281848,107.3605174
6444422058,-7.2821488,107.3602808
6445016263,-7.4486499,107.1874873
6445017109,-7.4426229,107.1909011
6445042959,-7.2530974,107.2221748
6445065016,-7.2590973,107.2206589
6445067019,-7.2498292,107.2295644
6445067020,-7.2606664,107.2122629
6445067078,-7.2499869,107.2259114
6445083493,-7.4524314,107.1675177
6445083690,-7.4600561,107.1681589
6445211254,-7.4581946,107.204438
6445212529,-7.4586521,107.2068429
6445212564,-7.4526442,107.2050391
6445215598,-7.4531069,107.1664851
6445215696,-7.4602252,107.1703695
6445215705,-7.4612858,107.1724769
6445221665,-7.3302839,107.1740288
6445221673,-7.3305166,107.1747751
6445221723,-7.3339737,107.1738799
6445221728,-7.3351395,107.173841
6445221733,-7.3360673,107.1734091
6445221804,-7.321715,107.1790861
6445221811,-7.3297452,107.1854456
6445221816,-7.3303317,107.1854804
6445221842,-7.3322738,107.1839409
6445221867,-7.3323722,107.1818904
6445221915,-7.3294711,107.1786609
6445223958,-7.4653839,107.2062046
6445223978,-7.4641321,107.2092279
6445223980,-7.4554412,107.2051359
6445238667,-7.4570298,107.1975584
6445240255,-7.4525691,107.2059363
6445240264,-7.4690593,107.1964125
6445240284,-7.4716723,107.1940729
6445266858,-7.463239,107.2067919
6445266865,-7.4670188,107.1967269
6445266870,-7.4693831,107.1887782
6445271190,-7.46923,107.186948
6445271191,-7.4701965,107.1867263
6445280809,-7.4188041,107.1871595
6445280843,-7.4120576,107.18897
6445280844,-7.4122451,107.1886991
6445280859,-7.4064042,107.1888091
6445280864,-7.404882,107.1887092
6445302913,-7.3233152,107.1802488
6445302917,-7.3238552,107.1800959
6445302918,-7.3240282,107.1807182
6445302922,-7.3237023,107.1792027
6445302925,-7.3247574,107.1786808
6445302950,-7.3221353,107.1778281
6445302954,-7.3213991,107.1774338
6445302956,-7.3214836,107.1776269
6445302967,-7.3208784,107.1779663
6445302971,-7.3338453,107.1842004
6445302978,-7.3345962,107.1846355
6445302981,-7.3343967,107.184496
6445302982,-7.3376142,107.1859364
6445303925,-7.4178599,107.1865761
6445307594,-7.3347478,107.1836472
6445307629,-7.3215235,107.184146
6445307867,-7.3312841,107.1730685
6445307874,-7.3333991,107.1734601
6445307883,-7.3340775,107.1745967
6445308085,-7.3341971,107.1739282
6445308101,-7.3222418,107.1689969
6445308115,-7.3205232,107.1688226
6445308124,-7.3217855,107.1710381
6445308130,-7.320877,107.1704051
6445308156,-7.3213359,107.1702777
6445308158,-7.3209728,107.1703326
6445308160,-7.3204161,107.170965
6445308168,-7.3204084,107.1719601
6445338105,-7.334664,107.2013001
6445338109,-7.3353903,107.2013926
6445338158,-7.3321115,107.1972406
6445338631,-7.3241253,107.1905002
6445338654,-7.3218959,107.1893119
6445338658,-7.3213013,107.1893119
6445338691,-7.3174425,107.1890946
6445338698,-7.3167228,107.189265
6445367420,-7.3249717,107.2052829
6445367626,-7.3212268,107.192076
6445367631,-7.3211829,107.191747
6445367632,-7.3208743,107.1917635
6445367641,-7.3217975,107.1914443
6445367648,-7.3224015,107.1913035
6445367649,-7.321868,107.1918413
6445367654,-7.3222484,107.1914805
6445367678,-7.3214091,107.1898162
6445367682,-7.3213319,107.1901394
6445367692,-7.3200097,107.187928
6445367701,-7.3204434,107.1881318
6445367707,-7.3206754,107.1893176
6445367708,-7.3304862,107.2083517
6445367735,-7.3328929,107.2055414
6445367756,-7.3357348,107.2039233
6445399526,-7.312411,107.1784336
6445402081,-7.3066486,107.1831992
6445402084,-7.3076629,107.1837731
6445448434,-7.4023665,107.1911902
6445448529,-7.3930289,107.2046301
6445448554,-7.3965148,107.2018218
6445451766,-7.3869444,107.1876627
6445471837,-7.2920196,107.2265601
6445471868,-7.2890504,107.2271769
6445472510,-7.2904223,107.2259905
6445472532,-7.2885287,107.227402
6445472591,-7.2844062,107.2289175
6445472634,-7.2813066,107.2293198
6445472651,-7.2820303,107.2281423
6445472721,-7.2813112,107.2232748
6445472737,-7.2819402,107.2219087
6445472787,-7.2785436,107.222688
6445472806,-7.2797103,107.2215843
6445472841,-7.2867605,107.2215899
6445472998,-7.2841534,107.2162762
6445473001,-7.2843516,107.2162212
6445473076,-7.2891872,107.2219102
6445473186,-7.2891766,107.2225408
6445473254,-7.2917054,107.2216661
6445473256,-7.2915617,107.2219732
6445473262,-7.2918357,107.2223836
6445473269,-7.2919866,107.2212732
6445473282,-7.291976,107.2225381
6445473523,-7.2921523,107.2267975
6445473533,-7.2927636,107.2272954
6445473591,-7.2838914,107.2107873
6445473604,-7.283459,107.212193
6445473657,-7.2811881,107.2116063
6445473671,-7.2796267,107.211254
6445473678,-7.2790012,107.2109735
6445473903,-7.2773042,107.2101387
6445493375,-7.3076948,107.1729666
6445494816,-7.312969,107.1715913
6445494848,-7.3089945,107.1657748
6445494886,-7.3099382,107.1672662
6445494951,-7.3102225,107.1682358
6445513252,-7.4048544,107.1872836
6445513264,-7.4019456,107.1879313
6445513390,-7.4002599,107.1871354
6445513399,-7.4011802,107.1876604
6445513407,-7.4015818,107.1881814
6445543866,-7.2964938,107.2293604
6445544716,-7.2935174,107.228676
6445549842,-7.3031821,107.1846234
6445549867,-7.3020307,107.1844653
6445549869,-7.3063233,107.1799041
6445549871,-7.3082641,107.1816543
6445549872,-7.3086912,107.1818997
6445549881,-7.3103712,107.1795715
6445550385,-7.3110922,107.1804553
6445550403,-7.3107316,107.1803065
6445550414,-7.3105654,107.1796547
6445550415,-7.3128161,107.1814129
6445550446,-7.3133322,107.1798257
6445550451,-7.3130495,107.179646
6445550479,-7.3124051,107.1792061
6445550701,-7.3104829,107.1792403
6445550728,-7.3123159,107.17839
6445550729,-7.3062475,107.1795554
6445550734,-7.3083479,107.1813874
6445561050,-7.3007524,107.2177903
6445561064,-7.2977707,107.2183462
6445561080,-7.2958398,107.2083248
6445562389,-7.2961657,107.2091831
6445562417,-7.2971488,107.21048
6445562436,-7.2980905,107.2122395
6445562475,-7.2964491,107.2166933
6445562501,-7.2956442,107.2191924
6445562505,-7.2953257,107.2193654
6445675558,-7.3797638,107.1938959
6445707379,-7.2988714,107.1826407
6445708190,-7.2986945,107.1815001
6445708203,-7.2991348,107.1828747
6445708220,-7.3006393,107.1850929
6445736489,-7.3069989,107.1631804
6445736503,-7.3064364,107.1630451
6445777238,-7.3019869,107.1925199
6445777273,-7.2998638,107.1876075
6445777280,-7.3009639,107.1864139
6445777287,-7.3138376,107.189902
6445777296,-7.312276,107.1904037
6445777306,-7.3109684,107.1903125
6445777325,-7.3099868,107.1874076
6445817895,-7.2964279,107.2168722
6445817901,-7.3045954,107.2104303
6445817919,-7.3055076,107.2123077
6445817920,-7.2952458,107.2195049
6445817947,-7.313404,107.2099589
6445818000,-7.3167199,107.2094147
6445841600,-7.3015931,107.1860289
6445841602,-7.3067931,107.1879456
6445841603,-7.3067956,107.1876235
6445841609,-7.3067238,107.1869529
6445841618,-7.3076484,107.1869045
6445841624,-7.3079675,107.1864205
6445841633,-7.3091648,107.1857792
6445841648,-7.3091886,107.2054361
6445841678,-7.3144096,107.1945397
6445841901,-7.3133508,107.1923684
6445869571,-7.2962907,107.2062126
6445870121,-7.2936263,107.1969616
6445870184,-7.298355,107.1925241
6445969127,-7.3591284,107.1803507
6445969129,-7.359457,107.1799953
6445969137,-7.3597403,107.1789546
6445969159,-7.3592348,107.1784289
6445971296,-7.3505871,107.1815873
6445971308,-7.35386,107.1799923
6451607255,-7.2070161,107.2034107
6451618070,-7.3546471,107.1765437
6451618210,-7.3528381,107.1800811
6451618228,-7.3474983,107.1850178
6451618248,-7.3508221,107.1828237
6451638954,-7.322867,107.28159
6451639001,-7.3210097,107.2836154
6451639104,-7.323231,107.2855273
6451639420,-7.3272384,107.2904259
6451639628,-7.3157346,107.2986401
6451639772,-7.3299464,107.2992527
6451639964,-7.3603933,107.1788822
6451650432,-7.2854726,107.2691199
6451650454,-7.2842773,107.2690956
6451650484,-7.2865565,107.2685583
6451650985,-7.3251914,107.277196
6451660237,-7.2736616,107.2542915
6451663324,-7.2172685,107.1932139
6451663331,-7.2167816,107.1921438
6451663332,-7.2172686,107.1918641
6451663338,-7.2153433,107.1928606
6451663339,-7.2157452,107.1926714
6451663345,-7.2143964,107.1930695
6451663348,-7.2149335,107.1937128
6451663368,-7.2133394,107.1933215
6451663369,-7.2133851,107.1940776
6451663384,-7.2148904,107.1945027
6451663558,-7.2078507,107.2002601
6451663573,-7.2086914,107.1992359
6451663587,-7.2149489,107.2064459
6451663627,-7.2109468,107.2064057
6451663636,-7.2100731,107.2067876
6451663637,-7.2099952,107.2072508
6451663639,-7.2101163,107.2068459
6451663652,-7.2078979,107.2061817
6451663657,-7.2077984,107.206715
6451663658,-7.2056172,107.2074087
6451663681,-7.2066322,107.2071832
6451663682,-7.208321,107.204046
6451663695,-7.2073832,107.2038471
6451663696,-7.2070213,107.2033912
6451663701,-7.2073638,107.2035537
6451668162,-7.3747111,107.1853088
6451668603,-7.375428,107.1812519
6451668641,-7.3721163,107.1852551
6451680969,-7.3748428,107.1815336
6451704760,-7.2228538,107.1889987
6451705125,-7.381397,107.163717
6451705500,-7.2198098,107.1870442
6451705501,-7.2200904,107.1870797
6451705504,-7.219836,107.1860825
6451705506,-7.2244142,107.1853653
6451705513,-7.2244065,107.1858117
6451705522,-7.2189337,107.1866266
6451705542,-7.2111395,107.1975025
6451705543,-7.2142686,107.1940167
6451705546,-7.2147401,107.1935797
6451705547,-7.2168351,107.194581
6451705548,-7.2162334,107.1960505
6451705567,-7.2192989,107.1961333
6451705568,-7.2205202,107.1950385
6451705606,-7.2166544,107.1963028
6451706021,-7.3511431,107.1898465
6451706024,-7.3522508,107.1894284
6451767392,-7.2163865,107.2003895
6451773991,-7.2737913,107.2534194
6451774004,-7.2709227,107.2549453
6451774026,-7.2705246,107.2562056
6451774048,-7.2692552,107.2586018
6451792178,-7.2896562,107.2758008
6451825982,-7.2389724,107.2049856
6451826431,-7.2430771,107.2004411
6451838948,-7.3815343,107.168312
6451839335,-7.3687407,107.1691424
6451839384,-7.374353,107.1665009
6451891213,-7.3137605,107.2364692
6451891268,-7.3082495,107.2390334
6451891299,-7.3063925,107.242755
6451891328,-7.303668,107.2463855
6451891441,-7.2949153,107.2560225
6451920961,-7.3130001,107.239572
6451921199,-7.3106212,107.2379029
6451921378,-7.3106317,107.2420434
6451921424,-7.3102358,107.2429529
6451921436,-7.3138456,107.2419802
6451921459,-7.3111857,107.243731
6451923296,-7.3745482,107.167034
6451938605,-7.305694,107.2314811
6451938667,-7.3091006,107.2306926
6451953734,-7.2322634,107.2062782
6451953746,-7.2321471,107.2056426
6451953747,-7.2256518,107.2066934
6451954194,-7.2297376,107.1854523
6451954206,-7.2295946,107.1863572
6451954207,-7.2306796,107.1891068
6451954392,-7.2288812,107.1895175
6451954425,-7.2272371,107.1876383
6451954428,-7.2294124,107.1862382
6451954458,-7.2272949,107.1874706
6451954905,-7.3985444,107.4333232
6451954932,-7.4022631,107.4336776
6451998050,-7.224928,107.1902629
6452000022,-7.2422578,107.2007149
6452000027,-7.246436,107.1887408
6452000043,-7.248167,107.188271
6452000062,-7.2403572,107.2052886
6452000087,-7.2414699,107.2021256
6452072023,-7.2823722,107.2916644
6452072025,-7.2842,107.284889
6452076361,-7.2827204,107.2780165
6452078291,-7.2823935,107.2946544
6452095084,-7.2660709,107.1866572
6452123038,-7.3392449,107.2410759
6452123041,-7.3396205,107.2410075
6452153406,-7.2639913,107.2061066
6452153407,-7.263545,107.2063253
6452162341,-7.4306299,107.2306019
6452195829,-7.3360859,107.2356954
6452195879,-7.3411364,107.2385546
6452197690,-7.3971027,107.167944
6452197729,-7.3968685,107.1661885
6452197771,-7.3862995,107.1701168
6452197775,-7.3882335,107.1848243
6452197783,-7.3875402,107.184887
6452197793,-7.3861829,107.1837763
6452197794,-7.3858503,107.1839272
6452197795,-7.3860231,107.1836879
6452197802,-7.3857633,107.183561
6452197809,-7.386255,107.1840541
6452197822,-7.3875292,107.1845963
6452197827,-7.4029943,107.1853421
6452197864,-7.402514,107.1837629
6452197877,-7.4029014,107.185021
6452197889,-7.386044,107.1679308
6452197894,-7.3856503,107.1681252
6452197898,-7.3953045,107.1661404
6452197901,-7.3950435,107.1662077
6452197915,-7.3859894,107.1717194
6452197924,-7.3860733,107.1709241
6452197946,-7.3855956,107.1680161
6452324187,-7.3885497,107.1810722
6452325792,-7.4418662,107.2123394
6452325811,-7.4461495,107.2121758
6452347925,-7.4108921,107.1679033
6452347927,-7.4116708,107.1673772
6452362899,-7.285344,107.2947845
6452362944,-7.2822019,107.2952244
6452363613,-7.2837215,107.2822713
6452363614,-7.2843013,107.284828
6452373371,-7.3964376,107.4189185
6452373976,-7.3853803,107.437313
6452373996,-7.384726,107.4397016
6452374055,-7.3821658,107.4434298
6452374109,-7.3883994,107.442884
6452374113,-7.3891655,107.4426224
6452374143,-7.3922071,107.4411861
6452377572,-7.3550332,107.2407044
6452377601,-7.352941,107.2414595
6452377604,-7.3532881,107.2416674
6452377613,-7.3435346,107.2366449
6452377720,-7.3459713,107.2323494
6452377926,-7.3854713,107.1683006
6452377930,-7.3935996,107.1659597
6452383537,-7.4468677,107.2279906
6452384217,-7.2913718,107.2014261
6452384218,-7.2788536,107.201807
6452384418,-7.2817106,107.2066253
6452384422,-7.2819312,107.2070024
6452384540,-7.287896,107.2044
6452384620,-7.2925734,107.2000578
6452384672,-7.2885979,107.1860155
6452384677,-7.2728193,107.1951498
6452384705,-7.2774389,107.1860212
6452384706,-7.2771601,107.1855435
6452384707,-7.2774207,107.1871944
6452384780,-7.2766094,107.18632
6452384847,-7.2742986,107.1884885
6452384888,-7.2875576,107.1858519
6452392427,-7.2897499,107.1952853
6452392435,-7.291301,107.1950492
6452422854,-7.2667424,107.2820132
6452422869,-7.2554383,107.2806439
6452422977,-7.2620823,107.2847304
6452423088,-7.2618625,107.2855153
6452423089,-7.2627336,107.2837111
6452423101,-7.2620449,107.284686
6452423102,-7.2635613,107.2864763
6452423105,-7.2634264,107.2872979
6452423117,-7.2626379,107.2883968
6452423133,-7.2622721,107.2888662
6452423134,-7.2637305,107.289703
6452423326,-7.2675918,107.2805674
6452423335,-7.268699,107.279052
6452423366,-7.2683235,107.2795026
6452423697,-7.259049,107.2931188
6452423773,-7.262327,107.2850212
6452423799,-7.2621314,107.2807994
6452423802,-7.2622205,107.2802469
6452423808,-7.2621993,107.2789326
6452423821,-7.2617882,107.2770028
6452464969,-7.2398983,107.2663861
6452518033,-7.3895977,107.4431663
6452518039,-7.3892718,107.4441105
6452584573,-7.2218507,107.2783368
6452604853,-7.388518,107.3140412
6452624203,-7.28673,107.2482985
6452688229,-7.271992,107.2517465
6452699037,-7.4065319,107.2831941
6452699045,-7.4053998,107.2859256
6452699049,-7.4121839,107.2843122
6452699062,-7.4129903,107.2835925
6452699072,-7.4133044,107.2827992
6452699909,-7.4122174,107.2846803
6452699954,-7.4106411,107.2884794
6452700020,-7.4218483,107.2859587
6452729533,-7.2165443,107.2896714
6452760672,-7.2123232,107.2923771
6452791577,-7.3932595,107.2605516
6452791831,-7.2193335,107.2908248
6452791847,-7.2191459,107.2916195
6452791855,-7.2183756,107.2913858
6452832190,-7.3978217,107.2743002
6454441041,-7.3218201,107.1854536
6454441080,-7.3263918,107.1859552
6454454285,-7.3269811,107.1859216
6454504613,-7.2764151,107.2378962
6454603589,-7.2333365,107.2858047
6454603636,-7.2376454,107.2777028
6454604002,-7.2360279,107.280778
6454604057,-7.2356258,107.2838036
6454604073,-7.2360321,107.2846234
6454604484,-7.2300652,107.2874404
6454604669,-7.226324,107.2865964
6454604889,-7.2251871,107.2873767
6454654413,-7.4316864,107.3494479
6454654423,-7.4308261,107.348708
6454654712,-7.4269402,107.3543523
6454743707,-7.2313721,107.2767983
6454743775,-7.2319109,107.2778188
6454752479,-7.2287029,107.2829483
6454786452,-7.4071415,107.3580425
6454787387,-7.4176005,107.3567737
6454787405,-7.4182802,107.3572923
6454787427,-7.4201845,107.3584118
6454787651,-7.4211081,107.3604902
6454787664,-7.4209186,107.3593755
6454787671,-7.4212371,107.3587397
6454821492,-7.2329078,107.2847694
6454821506,-7.233254,107.2856341
6454821510,-7.2312188,107.2772217
6454821544,-7.2334546,107.2840895
6454821568,-7.2340319,107.284922
6454821575,-7.2339737,107.2852472
6454821686,-7.2350095,107.2839235
6454821700,-7.2351146,107.2843748
6454831007,-7.2365225,107.2792015
6454831031,-7.2365668,107.2800457
6454831032,-7.2364257,107.2809161
6454842181,-7.2325993,107.2786952
6454919560,-7.2553759,107.4650672
6455035283,-7.4220377,107.2253441
6455036385,-7.4216979,107.2252871
6455165339,-7.3308492,107.2101474
6455165350,-7.3314783,107.2096995
6455165364,-7.330937,107.2095673
6455167328,-7.3173156,107.2087715
6455200533,-7.2919894,107.2212234
6455200534,-7.291979,107.2209085
6455200535,-7.292699,107.2262634
6455200562,-7.3008649,107.2178531
6455226057,-7.2789996,107.2117782
6455571928,-7.3478114,107.4339036
6455572169,-7.3496237,107.4340086
6455572225,-7.347967,107.4328554
6455572349,-7.3428808,107.4324924
6455572394,-7.3412375,107.4334279
6455572420,-7.3392303,107.4335975
6455572433,-7.3386527,107.4337571
6455592660,-7.2635442,107.2547257
6455593434,-7.2543049,107.2587249
6455788639,-7.3661273,107.2710638
6455944260,-7.3196253,107.2648851
6455944324,-7.3228301,107.2563558
6455944330,-7.3236781,107.2546154
6455944332,-7.3241966,107.2546341
6455944333,-7.3243722,107.2545378
6455944335,-7.3244532,107.2543321
6455968299,-7.3225873,107.2606285
6457103105,-7.1945221,107.1884537
6457103112,-7.1953577,107.1881908
6457103194,-7.1961374,107.1872949
6457103206,-7.1971233,107.1869181
6457103213,-7.1975771,107.186607
6457103224,-7.1983807,107.1863401
6457103241,-7.1998163,107.1858144
6457262379,-7.1955624,107.1881831
6457561941,-7.3347295,107.2609107
6457572812,-7.3211354,107.2684128
6457573726,-7.2823436,107.4550874
6457606301,-7.3206682,107.2579913
6457606302,-7.3209902,107.2580473
6457606303,-7.3213638,107.2581053
6457606304,-7.3201789,107.2589127
6457606311,-7.3211887,107.2595737
6457606313,-7.3211725,107.2590738
6457606316,-7.3212228,107.2586015
6457606335,-7.3219289,107.263464
6457606338,-7.3219342,107.2630556
6457606339,-7.3219802,107.2625667
6457606357,-7.3232474,107.2621447
6457606360,-7.3219531,107.2620554
6457606502,-7.3216339,107.2580194
6457606510,-7.3219821,107.2579008
6457606542,-7.3229888,107.2574376
6457606564,-7.3243781,107.2552742
6457606567,-7.3242064,107.2551359
6457606704,-7.3229447,107.2543026
6457646135,-7.3233192,107.2636333
6457646154,-7.3231689,107.2611442
6457646156,-7.3200164,107.2594697
6457646158,-7.3223229,107.2539921
6457646162,-7.3228084,107.2536206
6457646163,-7.3242059,107.2539047
6457646167,-7.3247095,107.2536953
6457646461,-7.2829551,107.456396
6457646481,-7.2825735,107.4553405
6457647685,-7.2818072,107.4545482
6457647695,-7.2822972,107.455087
6457647697,-7.2813572,107.4564793
6457647722,-7.2820589,107.4549974
6457647762,-7.2866597,107.4498098
6457648482,-7.3225025,107.2630835
6457660885,-7.3205019,107.2584459
6457660886,-7.3208147,107.2585059
6457815653,-7.3330839,107.4339758
6457815657,-7.3336664,107.4340931
6457815668,-7.3350983,107.4337283
6457854027,-7.3349493,107.433496
6457895416,-7.4946312,107.3849791
6457942018,-7.3130023,107.2734153
6457975028,-7.3965307,107.4066272
6457975045,-7.3979671,107.4069223
6457975079,-7.3989632,107.4087542
6458021953,-7.4021936,107.396813
6458064279,-7.4135085,107.3922305
6458065740,-7.3056347,107.2724652
6458065886,-7.3064996,107.2723075
6458104622,-7.3272115,107.4333719
6458105408,-7.3316846,107.4341613
6458122834,-7.292352,107.2660741
6458122843,-7.3137539,107.2733429
6458891851,-7.3536857,107.4705906
6458891869,-7.3520445,107.4744093
6458972228,-7.4627198,107.3841195
6458975792,-7.4592053,107.3830117
6459005919,-7.3447152,107.4331819
6459037504,-7.3497773,107.4343169
6459115301,-7.4628514,107.3813984
6459115309,-7.4636839,107.3815553
6459212407,-7.4279738,107.3745416
6459212462,-7.4240199,107.3737705
6459213907,-7.4261384,107.3722916
6459256624,-7.4446535,107.370176
6459256627,-7.4443782,107.3700646
6459256631,-7.4438596,107.3699333
6459256671,-7.4386121,107.3709981
6459357878,-7.2700362,107.2728802
6459407533,-7.4417332,107.1783136
6459407538,-7.4400245,107.1784477
6459407539,-7.4362451,107.1690734
6459407544,-7.4359233,107.1694187
6461394682,-7.4137467,107.173658
6461394886,-7.4130843,107.1735921
6461394900,-7.4120901,107.1725606
6461394901,-7.4117754,107.1725311
6461394930,-7.409938,107.172455
6461394933,-7.4095454,107.1723721
6461394974,-7.4113433,107.1723369
6461395008,-7.4122345,107.1690466
6461395013,-7.411777,107.1685879
6461395023,-7.4114724,107.1679281
6461395025,-7.4112922,107.1675668
6461475015,-7.3931939,107.3765628
6461475034,-7.3959343,107.3771257
6461475400,-7.4127278,107.3691762
6461561937,-7.4226245,107.3724378
6461561967,-7.4256709,107.3722037
6461623022,-7.3803265,107.3753579
6461628403,-7.3788837,107.375855
6461643877,-7.3797649,107.375037
6461646151,-7.3751307,107.3760267
6461690729,-7.3746783,107.16827
6461690753,-7.373405,107.1707806
6461766281,-7.4040965,107.3701439
6461767463,-7.4037086,107.370582
6461832007,-7.3959993,107.3774296
6462292125,-7.355089,107.1850084
6462324741,-7.3748634,107.1764139
6462330887,-7.3608654,107.1855194
6462390695,-7.3912053,107.1755281
6462390701,-7.3907215,107.1751619
6462390704,-7.3859309,107.1749702
6462390834,-7.4025956,107.1709273
6462390844,-7.4031126,107.169357
6463537218,-7.2221008,107.1231439
6469490586,-7.2336769,107.1164297
6469600467,-7.3254887,107.4616501
6469776745,-7.2546674,107.4682711
6469776776,-7.2650674,107.4681836
6469776781,-7.2653118,107.4677925
6472009636,-7.2573541,107.140756
6472198050,-7.2711031,107.1949969
6472212275,-7.2554231,107.362183
6472301405,-7.3155323,107.1070464
6472663405,-7.3968894,107.3540261
6473164576,-7.4245358,107.3847324
6473166527,-7.418461,107.3875487
6473286031,-7.4288807,107.3840055
6475214472,-7.2700117,107.0714221
6475262582,-7.2606313,107.0687152
6475263190,-7.260646,107.0707691
6475418178,-7.2672027,107.0704043
6478346967,-7.276483,107.3032938
6480849598,-7.2646814,107.2122925
6480849600,-7.255598,107.2182516
6480849604,-7.2591381,107.2197255
6485090671,-7.2158196,107.1395811
6486248773,-7.2201663,107.1375407
6490514818,-7.3512012,107.4742705
6512672808,-7.3643268,107.3214744
6512672809,-7.3643362,107.3215517
6572927874,-7.2241416,107.1770825
6572927881,-7.2245558,107.1768759
6572927882,-7.2229034,107.1719063
6572998886,-7.2231792,107.1730764
6581103652,-7.2494503,107.2152931
6583096034,-7.2226782,107.189666
6583106392,-7.3499854,107.3472297
6583119399,-7.4552287,107.1319098
6583119403,-7.4553857,107.1325098
6583199516,-7.2983606,107.3344329
6583199518,-7.2977916,107.3349264
6583201819,-7.2351831,107.113671
6583231698,-7.4420325,107.1408659
6583310304,-7.2816669,107.1277445
6583310319,-7.280733,107.1283453
6583310337,-7.2766863,107.1322796
6583310340,-7.2760852,107.1377707
6583322320,-7.5030039,107.4159748
6583322341,-7.5022938,107.4197379
6583324491,-7.4718294,107.2336837
6583329447,-7.4912925,107.2950817
6583358374,-7.3160431,107.2292809
6583363837,-7.4625423,107.2462956
6583367085,-7.3152157,107.2301781
6583486511,-7.4430404,107.2549295
6583486514,-7.4426508,107.2555875
6585712665,-7.4506508,107.3432922
6585712712,-7.4583847,107.3477205
6585712740,-7.4601555,107.3505717
6585779973,-7.2038064,107.1553828
6585786389,-7.2048651,107.1598286
6585797681,-7.4765712,107.35812
6585804591,-7.4749799,107.3571476
6585847834,-7.4834141,107.3640103
6585847850,-7.4791162,107.3662167
6585858564,-7.261245,107.1228441
6585904524,-7.2285218,107.1337361
6585904549,-7.2147965,107.1336266
6585904551,-7.2148435,107.133009
6585904556,-7.2073467,107.1302274
6585924781,-7.2442046,107.1284795
6585924784,-7.2431031,107.1343535
6585925387,-7.4614178,107.3611516
6585925436,-7.4562287,107.3643986
6585925449,-7.4598687,107.3624325
6585928159,-7.4492572,107.3809558
6585933826,-7.4542282,107.398247
6585937285,-7.2498975,107.1374268
6586092174,-7.3331725,107.4331999
6586098020,-7.3653356,107.2246019
6586098028,-7.3685784,107.2187304
6586098029,-7.3732131,107.2169495
6586147790,-7.4129047,107.1674117
6586147793,-7.41214,107.1674118
